PassengerId,Survived,Pclass,Title,Sex,Age,SibSp,Parch,Fare,Embarked,CabinKnown,Fare_capped,Age_norm,Age_z,Fare_capped_norm,Fare_capped_z,Sex_encoded,Embarked_C,Embarked_Q,Embarked_S
531,0,3,Mr,male,32.9,0,0,26.8552,S,0,26.8552,0.440976933514247,0.2574907432753484,0.35909818442305597,0.044754640915622215,0,0,0,1
532,0,3,Mr,male,22.7,0,0,11.893,S,1,11.893,0.3025780189959295,-0.5676163113709233,0.15610522470601046,-0.5961128789047632,0,0,0,1
533,1,3,Mr,male,46.5,4,0,7.6895,S,0,7.6895,0.6255088195386704,1.3576334828037107,0.09907611761142535,-0.7761590365263022,0,0,0,1
534,1,3,Mrs,female,23.6,0,0,3.3549,S,0,3.3549,0.31478968792401635,-0.4948127477256638,0.040268369874494586,-0.9618205269096309,1,0,0,1
535,1,3,Mrs,female,45.8,0,0,6.5256,S,0,6.5256,0.616010854816825,1.3010084888573978,0.08328542467758746,-0.8260117123573261,1,0,0,1
536,0,3,Mr,male,38.4,1,0,10.2446,S,1,10.2446,0.5156037991858888,0.7024014099963772,0.13374129461567763,-0.6667178714641411,0,0,0,1
537,1,3,Miss,female,43.1,1,0,19.6702,S,1,19.6702,0.5793758480325646,1.0825977979216204,0.2616189089443849,-0.26299643378659193,1,0,0,1
538,0,2,Mr,male,13.8,0,0,23.0958,C,1,23.0958,0.18181818181818185,-1.2875626629740424,0.3080942055456007,-0.11626963051590233,0,1,0,0
539,0,3,Mrs,female,31.1,1,2,13.7072,S,0,13.7072,0.4165535956580734,0.1118836159848301,0.18071857217621295,-0.5184062679479424,1,0,0,1
540,1,1,Mr,male,28.9,1,0,115.6854,S,1,74.094775,0.3867028493894166,-0.06608065070358167,1.0,2.0681408586923586,0,0,0,1
541,0,3,Mr,male,9.1,0,1,10.3536,C,0,10.3536,0.11804613297150611,-1.6677590508992852,0.13522010338772705,-0.6620491356057497,0,1,0,0
542,0,3,Mr,male,45.7,0,0,18.8426,S,0,18.8426,0.6146540027137044,1.292919204007925,0.2503908159191729,-0.29844456035911143,0,0,0,1
543,1,1,Mrs,female,31.2,0,0,83.2525,S,1,74.094775,0.4179104477611941,0.11997290083430318,1.0,2.0681408586923586,1,0,0,1
544,1,3,Mr,male,29.75,4,0,13.0655,C,1,13.0655,0.3982360922659431,0.0026782705169410845,0.17201259429525775,-0.545891844097756,0,1,0,0
545,0,3,Col,male,15.0,1,1,6.0848,S,0,6.0848,0.19810040705563095,-1.1904912447803635,0.07730506773520776,-0.8448922514984166,0,0,0,1
546,0,2,Dr,male,39.9,0,1,13.0159,S,0,13.0159,0.5359565807327002,0.823740682738476,0.1713396684687105,-0.5480163330755194,0,0,0,1
547,1,1,Mrs,female,7.6,1,0,9.6713,S,0,9.6713,0.09769335142469471,-1.789098323641384,0.1259633031568158,-0.6912737087817166,1,0,0,1
548,0,3,Master,male,38.7,0,0,5.3202,S,0,5.3202,0.5196743554952512,0.7266692645447973,0.06693169904613441,-0.8776419344096642,0,0,0,1
549,1,3,Mrs,female,44.8,0,0,23.6099,S,0,23.6099,0.6024423337856174,1.2201156403626652,0.31506902746955123,-0.09424947359114129,1,0,0,1
550,1,3,Miss,female,30.2,0,0,5.909,S,1,5.909,0.4043419267299865,0.03908005233957066,0.07491997982579225,-0.8524221942865378,1,0,0,1
551,0,3,Mr,male,40.0,0,2,15.1539,S,0,15.1539,0.537313432835821,0.8318299675879494,0.2003460276856066,-0.45644057834854185,0,0,0,1
552,0,3,Mrs,female,30.2,1,0,5.4413,S,1,5.4413,0.4043419267299865,0.03908005233957066,0.06857466915893429,-0.8724549260385523,1,0,0,1
553,0,3,Mr,male,29.75,0,0,21.1131,C,1,21.1131,0.3982360922659431,0.0026782705169410845,0.2811948096525511,-0.2011935074556491,0,1,0,0
554,1,3,Mrs,female,50.5,1,0,15.9886,S,0,15.9886,0.6797829036635008,1.6812048767826409,0.21167044678679614,-0.4206883414586409,1,0,0,1
555,0,3,Mr,male,23.0,0,0,3.6123,C,1,3.6123,0.30664857530529177,-0.5433484568225034,0.043760529305003966,-0.9507954570935767,0,1,0,0
556,1,2,Miss,female,30.65,0,0,33.2529,S,0,33.2529,0.4104477611940299,0.07548183416220024,0.44589611911058463,0.31878373633974955,1,0,0,1
557,1,1,Miss,female,24.9,4,0,164.3491,C,0,74.094775,0.3324287652645862,-0.38965204468251174,1.0,2.0681408586923586,1,1,0,0
558,1,1,Miss,female,36.8,0,0,34.2375,S,0,34.2375,0.49389416553595666,0.5729728524048051,0.459254239449666,0.3609565558459152,1,0,0,1
559,0,3,Miss,female,21.9,0,0,9.3093,S,0,9.3093,0.2917232021709634,-0.6323305901667093,0.12105202998725716,-0.7067790517242637,1,0,0,1
560,0,3,Mr,male,30.7,0,0,4.6347,S,1,4.6347,0.4111261872455903,0.07952647658693691,0.05763148424576851,-0.9070035713906479,0,0,0,1
561,0,3,Mr,male,11.8,1,1,20.474,C,1,20.474,0.15468113975576664,-1.4493483599635075,0.27252410610927785,-0.22856771926388636,0,1,0,0
562,1,1,Mrs,female,31.2,0,0,71.6825,S,0,71.6825,0.4179104477611941,0.11997290083430318,0.967272537333986,1.9648172367400578,1,0,0,1
563,1,1,Mr,male,39.4,0,0,71.3119,S,0,71.3119,0.5291723202170964,0.7832942584911098,0.9622445875090178,1.948943534821527,0,0,0,1
564,1,1,Mr,male,30.799999999999997,0,0,62.4928,S,0,62.4928,0.41248303934871106,0.08761576143640999,0.8425953907972644,1.571199971438605,0,0,0,1
565,1,2,Mrs,female,30.65,0,0,41.6843,C,1,41.6843,0.4104477611940299,0.07548183416220024,0.5602853693918466,0.6799211630960822,1,1,0,0
566,1,3,Mrs,female,39.0,1,0,44.1513,S,0,44.1513,0.5237449118046134,0.7509371190932169,0.5937552890308002,0.7855887902763692,1,0,0,1
567,1,2,Mrs,female,19.4,0,0,40.7993,S,0,40.7993,0.2578018995929444,-0.8345627114035405,0.5482785275270416,0.6420144545210705,1,0,0,1
568,0,2,Dr,male,31.5,0,0,31.5236,S,0,31.5236,0.4219810040705564,0.144240755382723,0.42243461443622615,0.24471359945978594,0,0,0,1
569,1,3,Mrs,female,46.5,0,3,7.6042,S,0,7.6042,0.6255088195386704,1.3576334828037107,0.09791884799439951,-0.7798126435787864,1,0,0,1
570,1,2,Mr,male,17.9,0,0,10.2415,Q,0,10.2415,0.237449118046133,-0.9559019841456393,0.1336992367515184,-0.6668506520252513,0,0,1,0
571,1,3,Miss,female,30.2,2,0,6.1661,C,1,6.1661,0.4043419267299865,0.03908005233957066,0.07840806914041526,-0.8414099742022038,1,1,0,0
572,0,3,Mr,male,29.75,0,0,8.6199,S,0,8.6199,0.3982360922659431,0.0026782705169410845,0.11169890368036837,-0.736307735217612,0,0,0,1
573,1,2,Mrs,female,30.65,5,0,11.9946,S,1,11.9946,0.4104477611940299,0.07548183416220024,0.15748363728619597,-0.5917611030954737,1,0,0,1
574,1,3,Mrs,female,30.2,0,0,18.0521,C,0,18.0521,0.4043419267299865,0.03908005233957066,0.2396660605585759,-0.3323036034422152,1,1,0,0
575,0,3,Mr,male,47.3,0,1,2.6808,S,0,2.6808,0.6363636363636365,1.4223477615994966,0.031122819477810915,-0.9906938740852416,0,0,0,1
576,1,3,Mrs,female,21.0,1,0,8.3921,Q,0,8.3921,0.2795115332428766,-0.7051341538119684,0.10860832901731461,-0.7460649648372589,1,0,1,0
577,0,1,Mr,male,30.799999999999997,0,0,8.7261,S,0,8.7261,0.41248303934871106,0.08761576143640999,0.11313972470414499,-0.7317589301886105,0,0,0,1
578,1,3,Miss,female,39.0,1,0,21.2035,S,0,21.2035,0.5237449118046134,0.7509371190932169,0.28242127123964533,-0.19732145496391912,1,0,0,1
579,1,3,Miss,female,12.3,4,0,8.4812,S,0,8.4812,0.16146540027137046,-1.4089019357161412,0.10981715343556786,-0.7422485945163172,1,0,0,1
580,0,2,Mr,male,39.7,0,0,51.6024,S,0,51.6024,0.5332428765264587,0.8075621130395298,0.6948447573006855,1.1047375770145278,0,0,0,1
581,1,3,Miss,female,30.2,0,0,18.9039,Q,0,18.9039,0.4043419267299865,0.03908005233957066,0.25122247626528876,-0.29581893184425473,1,0,1,0
582,1,3,Mrs,female,30.2,1,0,1.4565,S,1,1.4565,0.4043419267299865,0.03908005233957066,0.014512676545516273,-1.0431336292359614,1,0,0,1
583,0,3,Master,male,29.75,0,0,3.1773,C,0,3.1773,0.3982360922659431,0.0026782705169410845,0.03785886126976083,-0.9694275680880741,0,1,0,0
584,0,2,Mr,male,30.05,0,0,12.4615,S,0,12.4615,0.4023066485753054,0.0269461250653609,0.16381809431069025,-0.5717626372947133,0,0,0,1
585,1,3,Miss,female,43.7,0,2,44.7895,C,0,44.7895,0.5875169606512891,1.1311335070184598,0.6024137822264144,0.8129244528894454,1,1,0,0
586,1,1,Miss,female,34.5,0,0,30.488,S,0,30.488,0.4626865671641792,0.38691930086692056,0.40838457439646114,0.20035632556116204,1,0,0,1
587,1,1,Mrs,female,53.4,1,1,81.2538,C,0,74.094775,0.7191316146540028,1.915794137417365,1.0,2.0681408586923586,1,1,0,0
588,1,1,Mrs,female,55.1,0,1,144.2829,S,0,74.094775,0.7421981004070558,2.0533119798584107,1.0,2.0681408586923586,1,0,0,1
589,0,1,Mr,male,55.3,0,0,168.6127,C,0,74.094775,0.7449118046132972,2.0694905495573566,1.0,2.0681408586923586,0,1,0,0
590,1,1,Mrs,female,22.6,0,0,62.548,S,0,62.548,0.30122116689280876,-0.5757055962203963,0.8433442921203573,1.573564322075148,1,0,0,1
591,1,1,Mr,male,30.799999999999997,0,0,27.4561,S,0,27.4561,0.41248303934871106,0.08761576143640999,0.3672506265434642,0.07049265355146916,0,0,0,1
592,0,3,Mr,male,21.7,0,0,11.2565,C,0,11.2565,0.2890094979647219,-0.6485091598656557,0.14746979550041905,-0.6233757263714241,0,1,0,0
593,1,1,Mr,male,39.9,1,0,138.081,S,1,74.094775,0.5359565807327002,0.823740682738476,1.0,2.0681408586923586,0,0,0,1
594,0,2,Mr,male,30.05,0,1,27.7759,S,0,27.7759,0.4023066485753054,0.0269461250653609,0.37158937007833953,0.08419046756535481,0,0,0,1
595,0,3,Master,male,29.75,1,2,1.7582,S,0,1.7582,0.3982360922659431,0.0026782705169410845,0.018605856421913636,-1.0302110823692032,0,0,0,1
596,0,3,Mr,male,37.8,1,0,2.3555,S,1,2.3555,0.5074626865671642,0.6538657008995377,0.026709457151685417,-1.0046272665140004,0,0,0,1
597,1,3,Miss,female,8.4,0,0,23.0228,S,0,23.0228,0.1085481682496608,-1.7243840448455983,0.3071038106799162,-0.11939639856785247,1,0,0,1
598,1,1,Rev,male,31.7,0,0,21.442,S,0,21.442,0.4246947082767979,0.16041932508166942,0.28565701336931315,-0.18710591824624637,0,0,0,1
599,1,1,Rev,male,45.9,0,1,18.9155,S,0,18.9155,0.6173677069199458,1.3090977737068712,0.2513798540795619,-0.29532207555106804,0,0,0,1
600,1,1,Master,male,37.7,0,0,75.0279,S,0,74.094775,0.5061058344640436,0.6457764160500649,1.0,2.0681408586923586,0,0,0,1
601,1,1,Mr,male,30.799999999999997,1,0,137.4438,S,1,74.094775,0.41248303934871106,0.08761576143640999,1.0,2.0681408586923586,0,0,0,1
602,0,2,Mr,male,52.9,1,0,48.0479,C,0,48.0479,0.712347354138399,1.8753477131699987,0.6466206675736241,0.9524896723479972,0,1,0,0
603,0,1,Mr,male,30.799999999999997,0,0,22.7423,S,0,22.7423,0.41248303934871106,0.08761576143640999,0.303298252326156,-0.13141089772637315,0,0,0,1
604,0,1,Mr,male,30.799999999999997,0,2,265.0184,S,0,74.094775,0.41248303934871106,0.08761576143640999,1.0,2.0681408586923586,0,0,0,1
605,1,1,Miss,female,46.9,2,0,9.8242,S,1,9.8242,0.6309362279511534,1.3899906222016036,0.12803770555357136,-0.6847246288482484,1,0,0,1
606,0,3,Col,male,46.7,3,0,7.5046,S,0,7.5046,0.6282225237449119,1.3738120525026576,0.09656756952012316,-0.7840787545099402,0,0,0,1
607,1,1,Mr,male,37.8,0,2,105.2001,S,0,74.094775,0.5074626865671642,0.6538657008995377,1.0,2.0681408586923586,0,0,0,1
608,0,2,Mr,male,27.4,0,0,6.4158,S,1,6.4158,0.3663500678426052,-0.18741992344568045,0.08179576226317437,-0.8307147141669716,0,0,0,1
609,1,3,Mrs,female,29.7,0,0,8.8742,S,0,8.8742,0.3975576662143827,-0.0013663719077955988,0.11514900524671856,-0.7254154459626678,1,0,0,1
610,0,3,Mr,male,11.2,3,0,7.7804,S,0,7.7804,0.14654002713704206,-1.4978840690603472,0.10030936272499685,-0.7722655678150382,0,0,0,1
611,0,1,Mr,male,30.799999999999997,0,0,12.3849,S,0,12.3849,0.41248303934871106,0.08761576143640999,0.16277885805436929,-0.5750436021273075,0,0,0,1
612,0,3,Mr,male,29.75,0,0,10.8188,C,0,10.8188,0.3982360922659431,0.0026782705169410845,0.14153149642219853,-0.6421234849514046,0,1,0,0
613,0,3,Master,male,10.7,0,0,6.123,S,0,6.123,0.13975576662143827,-1.5383304933077135,0.07782332915807279,-0.8432560523260263,0,0,0,1
614,0,1,Mr,male,42.3,0,0,32.5137,S,0,32.5137,0.5685210312075984,1.017883519125834,0.4358673535665577,0.2871219973808246,0,0,0,1
615,0,3,Dr,male,35.6,0,0,7.8254,S,0,7.8254,0.47761194029850756,0.4759014342111264,0.10091988010795304,-0.7703381080569869,0,0,0,1
616,0,3,Mr,male,14.9,8,1,26.9194,S,0,26.9194,0.1967435549525102,-1.1985805296298369,0.3599691892227401,0.0475044835037756,0,0,0,1
617,0,1,Master,male,12.2,0,1,141.3832,C,0,74.094775,0.16010854816824968,-1.4169912205656146,1.0,2.0681408586923586,0,1,0,0
618,0,2,Mr,male,30.05,0,0,1.0088,Q,0,1.0088,0.4023066485753054,0.0269461250653609,0.00843870693774995,-1.0623097122066198,0,0,1,0
619,1,3,Miss,female,23.9,0,0,19.9169,S,0,19.9169,0.3188602442333786,-0.47054489317724424,0.2649659009082802,-0.25242967106856334,1,0,0,1
620,1,3,Miss,female,56.1,0,0,4.0998,S,1,4.0998,0.7557666214382633,2.134204828353143,0.05037446762036265,-0.9299146430480195,1,0,0,1
621,1,1,Mrs,female,43.5,0,0,216.5584,S,0,74.094775,0.5848032564450476,1.1149549373195131,1.0,2.0681408586923586,1,0,0,1
622,1,1,Mrs,female,36.6,0,1,26.7467,C,1,26.7467,0.49118046132971516,0.556794282705859,0.3576261591774838,0.04010732127676487,1,1,0,0
623,0,2,Dr,male,37.3,0,0,27.5844,Q,0,27.5844,0.5006784260515604,0.6134192766521713,0.36899127943753707,0.07598805548386915,0,0,1,0
624,0,3,Mr,male,49.0,0,0,7.8955,S,0,7.8955,0.6594301221166894,1.559865604040542,0.10187093052006922,-0.7673355540783332,0,0,0,1
625,0,3,Mr,male,42.0,0,0,15.2356,S,0,15.2356,0.5644504748982362,0.9936156645774145,0.20145445591199596,-0.4529411680767018,0,0,0,1
626,0,2,Mr,male,36.9,0,0,12.3655,S,1,12.3655,0.4952510176390774,0.5810621372542785,0.16251565722705041,-0.575874551445223,0,0,0,1
627,0,3,Miss,female,15.5,4,0,3.6414,S,1,3.6414,0.20488466757123477,-1.1500448205329974,0.0441553305459823,-0.9495490331167035,1,0,0,1
628,0,3,Master,male,74.1,2,0,5.4746,S,0,5.4746,1.0,3.5902761012583277,0.06902645202232187,-0.8710286058175943,0,0,0,1
629,1,1,Mrs,female,13.7,0,3,10.7,S,1,10.7,0.18046132971506107,-1.2956519478235158,0.13991973053119422,-0.6472119787126605,1,0,0,1
630,0,2,Mr,male,30.05,0,1,36.2961,S,0,36.2961,0.4023066485753054,0.0269461250653609,0.48718337466196837,0.4491314149109089,0,0,0,1
631,1,3,Dr,female,5.7,1,0,19.5008,S,0,19.5008,0.07191316146540028,-1.942794735781376,0.25932065017387873,-0.2702522489646789,1,0,0,1
632,0,3,Mr,male,37.5,0,0,13.921,S,1,13.921,0.503392130257802,0.6295978463511182,0.18361920809790255,-0.5092486924752447,0,0,0,1
633,0,3,Master,male,31.9,1,2,14.7141,S,1,14.7141,0.4274084124830394,0.17659789478061588,0.1943792377961815,-0.4752782850505647,0,0,0,1
634,1,3,Mr,male,40.8,3,0,4.71,S,1,4.71,0.548168249660787,0.8965442463837352,0.058653083333248535,-0.9037782887288418,0,0,0,1
635,0,1,Mr,male,4.5,0,0,78.653,S,0,74.094775,0.05563093622795116,-2.039866153975055,1.0,2.0681408586923586,0,0,0,1
636,0,2,Mr,male,45.8,0,0,10.0114,C,0,10.0114,0.616010854816825,1.3010084888573978,0.1305774578666691,-0.6767063962547544,0,1,0,0
637,0,3,Mr,male,18.0,3,1,40.4658,C,0,40.4658,0.23880597014925378,-0.947812699296166,0.5437539153666886,0.6277298360919559,0,1,0,0
638,1,2,Mrs,female,27.5,0,0,22.4491,S,0,22.4491,0.367706919945726,-0.17933063859620707,0.29932039239987257,-0.14396936886105496,1,0,0,1
639,0,2,Mr,male,30.05,0,0,8.8161,S,1,8.8161,0.4023066485753054,0.0269461250653609,0.11436075947005736,-0.7279040106725074,0,0,0,1
640,0,2,Mr,male,33.5,0,1,12.5617,S,0,12.5617,0.44911804613297157,0.306026452372188,0.16517751301673936,-0.5674708269001187,0,0,0,1
641,1,1,Mr,male,30.799999999999997,0,2,65.9848,S,0,65.9848,0.41248303934871106,0.08761576143640999,0.8899715397146647,1.7207708486633972,0,0,0,1
642,1,2,Miss,female,41.3,1,2,11.8223,S,0,11.8223,0.5549525101763908,0.9369906706311014,0.15514603406212152,-0.5991411323468574,1,0,0,1
643,0,1,Mr,male,35.9,1,0,27.4559,C,0,27.4559,0.4816824966078698,0.5001692887595459,0.3672479131328733,0.07048408706365562,0,1,0,0
644,1,2,Mr,male,24.8,8,0,23.4649,S,0,23.4649,0.3310719131614655,-0.3977413295319848,0.31310180479113686,-0.10046017725597371,0,0,0,1
645,0,1,Dr,male,27.3,0,0,124.0123,Q,0,74.094775,0.36499321573948446,-0.19550920829515353,1.0,2.0681408586923586,0,0,1,0
646,1,3,Mr,male,32.8,0,0,21.3467,Q,1,21.3467,0.43962008141112624,0.24940145842587502,0.28436407322274143,-0.19118784968940875,0,0,1,0
647,1,3,Miss,female,30.2,0,0,18.3415,C,0,18.3415,0.4043419267299865,0.03908005233957066,0.2435923656836319,-0.31990789557599103,1,1,0,0
648,0,3,Col,male,44.1,0,0,4.5518,S,1,4.5518,0.5929443690637721,1.1634906464163528,0.05650677555583368,-0.9105543805893693,0,0,0,1
649,0,3,Rev,male,33.9,0,1,18.3943,S,0,18.3943,0.45454545454545464,0.3383835917700809,0.24430870607963384,-0.3176463427932106,0,0,0,1
650,0,3,Mrs,female,30.2,4,0,18.3385,S,0,18.3385,0.4043419267299865,0.03908005233957066,0.24355166452476815,-0.32003639289319447,1,0,0,1
651,1,1,Mr,male,30.799999999999997,1,0,97.6179,S,0,74.094775,0.41248303934871106,0.08761576143640999,1.0,2.0681408586923586,0,0,0,1
652,0,3,Mr,male,28.0,0,0,22.5356,S,1,22.5356,0.3744911804613298,-0.13888421434884082,0.30049394248044387,-0.14026436288168953,0,0,0,1
653,1,3,Mr,male,27.1,0,0,6.1339,S,0,6.1339,0.36227951153324295,-0.21168777799409996,0.07797121003527772,-0.8427891787401872,0,0,0,1
654,1,3,Miss,female,22.7,0,0,8.5854,S,0,8.5854,0.3025780189959295,-0.5676163113709233,0.1112308403534353,-0.7377854543654513,1,0,0,1
655,0,2,Mr,male,34.7,0,0,31.8392,Q,0,31.8392,0.4654002713704207,0.40309787056586727,0.42671637634869225,0.25823151722958687,0,0,1,0
656,1,1,Mrs,female,34.2,1,0,65.0207,S,0,65.0207,0.45861601085481696,0.362651446318501,0.8768915439611522,1.6794760941581217,1,0,0,1
657,0,2,Mr,male,20.0,0,0,10.2356,S,1,10.2356,0.265943012211669,-0.786027002306701,0.13361919113908638,-0.6671033634157514,0,0,0,1
658,0,2,Mr,male,27.1,5,0,21.3125,C,1,21.3125,0.36227951153324295,-0.21168777799409996,0.28390008001169476,-0.19265271910552778,0,1,0,0
659,0,3,Mr,male,20.1,0,0,27.1889,S,0,27.1889,0.26729986431478975,-0.7779377174572276,0.36362550999399995,0.059047825832550395,0,0,0,1
660,1,3,Miss,female,19.5,0,1,6.3196,S,0,6.3196,0.25915875169606517,-0.8264734265540672,0.08049061176894359,-0.8348351948052949,1,0,0,1
661,0,2,Mr,male,4.6,1,0,62.3238,Q,1,62.3238,0.05698778833107191,-2.0317768691255815,0.84030255884794,1.5639612892361445,0,0,1,0
662,0,3,Mrs,female,26.4,0,0,5.7709,C,0,5.7709,0.3527815468113976,-0.268312771940413,0.0730463698127645,-0.8583373541218022,1,1,0,0
663,1,3,Mrs,female,5.0,0,1,10.109,S,0,10.109,0.06241519674355496,-1.9994197297276888,0.1319016022350363,-0.6725259502017361,1,0,0,1
664,0,1,Mr,male,30.799999999999997,0,0,192.0548,C,0,74.094775,0.41248303934871106,0.08761576143640999,1.0,2.0681408586923586,0,1,0,0
665,0,1,Mr,male,20.8,0,2,69.8388,S,0,69.8388,0.2767978290366351,-0.7213127235109149,0.9422589618016234,1.8858470688307367,0,0,0,1
666,0,1,Mr,male,45.0,1,1,137.5976,C,0,74.094775,0.605156037991859,1.2362942100616119,1.0,2.0681408586923586,0,1,0,0
667,0,2,Mr,male,15.0,0,0,4.3415,C,1,4.3415,0.19810040705563095,-1.1904912447803635,0.053653624319485095,-0.9195620425253297,0,1,0,0
668,1,1,Mrs,female,18.7,1,2,47.4485,S,0,47.4485,0.24830393487109909,-0.8911877053498533,0.6384885760326477,0.9268159083707521,1,0,0,1
669,1,1,Mrs,female,24.2,0,0,77.9397,S,0,74.094775,0.3229308005427409,-0.44627703862882445,1.0,2.0681408586923586,1,0,0,1
670,1,2,Mr,male,30.05,0,0,3.7273,S,1,3.7273,0.4023066485753054,0.0269461250653609,0.04532074039478089,-0.9458697266007786,0,0,0,1
671,0,1,Mr,male,49.6,1,0,20.9804,S,0,20.9804,0.667571234735414,1.6084013131373818,0.2793944617254781,-0.20687737211994747,0,0,0,1
672,1,3,Miss,female,13.2,0,0,18.9768,C,0,18.9768,0.17367706919945727,-1.3360983720708821,0.2522115144256778,-0.29269644703621134,1,1,0,0
673,0,1,Mr,male,24.2,0,2,55.9924,S,0,55.9924,0.3229308005427409,-0.44627703862882445,0.7544041197713002,1.2927719845222132,0,0,0,1
674,1,3,Miss,female,34.5,0,0,7.5905,C,0,7.5905,0.4626865671641792,0.38691930086692056,0.09773297936892174,-0.7803994479940154,1,1,0,0
675,0,2,Rev,male,42.5,0,0,12.0738,C,1,12.0738,0.57123473541384,1.0340620888247807,0.15855814788019887,-0.5883687739213032,0,1,0,0
676,1,3,Mrs,female,24.2,0,0,35.9703,Q,0,35.9703,0.3229308005427409,-0.44627703862882445,0.48276322880936556,0.4351766062626164,1,0,1,0
677,0,1,Mr,male,1.9,0,0,137.3979,C,0,74.094775,0.020352781546811402,-2.2501875600613594,1.0,2.0681408586923586,0,1,0,0
678,0,2,Rev,male,27.5,0,0,26.9492,S,0,26.9492,0.367706919945726,-0.17933063859620707,0.3603734874007867,0.0487808901879964,0,0,0,1
679,1,3,Master,male,49.3,0,0,10.4109,S,0,10.4109,0.6635006784260516,1.5841334585889615,0.1359974955220246,-0.6595948368471642,0,0,0,1
680,0,3,Mr,male,33.8,4,1,2.3546,S,1,2.3546,0.45318860244233383,0.33029430692060757,0.02669724680402629,-1.0046658157091612,0,0,0,1
681,0,3,Mr,male,29.75,0,0,11.2827,S,0,11.2827,0.3982360922659431,0.0026782705169410845,0.1478252522878291,-0.6222535164678475,0,0,0,1
682,1,2,Mrs,female,14.3,1,1,13.0388,S,0,13.0388,0.18860244233378565,-1.2471162387266763,0.1716503539813704,-0.5470354702208666,1,0,0,1
683,1,1,Miss,female,12.8,0,0,11.8316,S,0,11.8316,0.16824966078697426,-1.368455511468775,0.15527220765459912,-0.5987427906635268,1,0,0,1
684,0,3,Mr,male,30.0,0,1,37.7765,S,0,37.7765,0.40162822252374497,0.022901482640624214,0.5072680398559314,0.5125405577068946,0,0,0,1
685,0,3,Mr,male,9.0,1,0,21.4447,Q,0,21.4447,0.11668928086838536,-1.6758483357487586,0.2856936444122905,-0.18699027066076326,0,0,1,0
686,0,3,Mr,male,41.0,0,0,16.4821,C,0,16.4821,0.5508819538670287,0.9127228160826819,0.21836578741988227,-0.3995505327786768,0,1,0,0
687,0,3,Mr,male,29.75,1,0,1.7274,S,0,1.7274,0.3982360922659431,0.0026782705169410845,0.018187991190912516,-1.0315303214924916,0,0,0,1
688,0,2,Mr,male,29.3,0,1,38.2935,S,0,38.2935,0.3921302578018997,-0.03372351130568849,0.5142822062334503,0.5346849287049523,0,0,0,1
689,0,3,Master,male,2.4,0,0,8.4516,S,1,8.4516,0.0271370420624152,-2.2097411358139936,0.10941556866811222,-0.7435164347127242,0,0,0,1
690,1,1,Mr,male,24.0,0,2,47.9823,S,0,47.9823,0.32021709633649936,-0.4624556083277709,0.6457306688998036,0.9496798643451491,0,0,0,1
691,1,2,Mr,male,30.05,0,0,23.0518,C,0,23.0518,0.4023066485753054,0.0269461250653609,0.3074972552155991,-0.11815425783488599,0,1,0,0
692,0,2,Mr,male,0.4,1,0,19.1686,S,1,19.1686,0.0,-2.3715268328034584,0.25481367518236664,-0.28448118522300536,0,0,0,1
693,0,3,Mr,male,37.6,0,0,3.0206,S,0,3.0206,0.5047489823609228,0.6376871312005915,0.03573290407177785,-0.9761394112899999,0,0,0,1
694,1,1,Miss,female,31.2,4,2,57.0993,S,1,57.0993,0.4179104477611941,0.11997290083430318,0.7694214906867268,1.3401832113263719,1,0,0,1
695,0,1,Rev,male,46.1,3,0,19.6851,S,1,19.6851,0.6200814111261874,1.325276343405818,0.26182105803340816,-0.2623582304444817,0,0,0,1
696,0,3,Miss,female,30.2,0,1,3.4732,S,0,3.4732,0.4043419267299865,0.03908005233957066,0.04187335223902162,-0.9567534493679092,1,0,0,1
697,0,2,Mr,male,23.7,0,1,23.7543,S,0,23.7543,0.3161465400271371,-0.4867234628761907,0.3170281099161929,-0.0880644693897495,0,0,0,1
698,0,3,Mr,male,41.4,1,0,11.3805,S,0,11.3805,0.5563093622795117,0.9450799554805748,0.14915211006678722,-0.6180645039270158,0,0,0,1
699,1,1,Mrs,female,47.4,4,0,194.4327,C,0,74.094775,0.6377204884667572,1.43043704644897,1.0,2.0681408586923586,1,1,0,0
700,0,3,Miss,female,31.7,0,0,4.7988,C,0,4.7988,0.4246947082767979,0.16041932508166942,0.05985783763561541,-0.8999747681396203,1,1,0,0
701,0,3,Mrs,female,12.5,0,0,34.4712,S,0,34.4712,0.16417910447761197,-1.392723366017195,0.46242485972515185,0.37096649685606264,1,0,0,1
702,0,1,Mr,male,30.799999999999997,0,1,39.7287,C,0,39.7287,0.41248303934871106,0.08761576143640999,0.5337536406338663,0.5961580452550732,0,1,0,0
703,0,2,Mr,male,30.05,1,0,11.1233,S,0,11.1233,0.4023066485753054,0.0269461250653609,0.14566266404686876,-0.6290810072552565,0,0,0,1
704,0,1,Mrs,female,28.6,0,0,32.3972,Q,0,32.3972,0.38263229308005436,-0.0903485052520012,0.4342867918973489,0.28213201822942463,1,0,1,0
705,0,1,Mr,male,0.4,1,1,87.4981,S,1,74.094775,0.0,-2.3715268328034584,1.0,2.0681408586923586,0,0,0,1
706,0,3,Col,male,8.4,0,0,19.2328,S,0,19.2328,0.1085481682496608,-1.7243840448455983,0.2556846799820508,-0.281731342634852,0,0,0,1
707,0,2,Mr,male,23.5,0,0,9.4145,S,0,9.4145,0.3134328358208956,-0.5029020325751371,0.12247928395807917,-0.70227307913433,0,0,0,1
